-0.0896245 0.0460154 1.32435e-08 9.77311e-12    0.264056
-0.0897064 0.0459335 1.33181e-08 9.82802e-12    0.264057
-0.0897896 0.0458503 1.33913e-08 9.88316e-12    0.264058
-0.0898741 0.0457658 1.34632e-08 9.93706e-12    0.264059
-0.0899599 0.04568 1.35337e-08 9.98928e-12     0.26406
-0.090047 0.0455929 1.36027e-08 1.00417e-11    0.264061
-0.0901354 0.0455045 1.36704e-08 1.00942e-11    0.264062
-0.0902251 0.0454148 1.37367e-08  1.0147e-11    0.264063
-0.0903161 0.0453237 1.38015e-08 1.02006e-11    0.264064
-0.0904084 0.0452315 1.38651e-08 1.02553e-11    0.264065
-0.090502 0.0451379 1.39272e-08 1.03088e-11    0.264066
-0.0905968 0.045043 1.39879e-08 1.03611e-11    0.264067
-0.090693 0.0449469 1.40473e-08 1.04133e-11    0.264068
-0.0907904 0.0448495 1.41053e-08 1.04654e-11    0.264069
-0.090889 0.0447509  1.4162e-08 1.05129e-11     0.26407
-0.0909889 0.0446509 1.42175e-08 1.05595e-11    0.264071
-0.0910901 0.0445497 1.42718e-08 1.06056e-11    0.264072
-0.0911926 0.0444473 1.43249e-08 1.06511e-11    0.264073
-0.0912962 0.0443436 1.43768e-08 1.06947e-11    0.264074
-0.0914012 0.0442387 1.44276e-08 1.07315e-11    0.264075
-0.0915073 0.0441325 1.44731e-08 1.07701e-11    0.264076
-0.0916147 0.0440251 1.45177e-08  1.0809e-11    0.264077
-0.0917234 0.0439165 1.45615e-08 1.08478e-11    0.264078
-0.0918332 0.0438066 1.46044e-08 1.08844e-11    0.264079
-0.0919443 0.0436955 1.46467e-08 1.09207e-11     0.26408
-0.0920567 0.0435832 1.46931e-08 1.09719e-11    0.264081
-0.0921702 0.0434697 1.47387e-08 1.10234e-11    0.264082
-0.0922849 0.043355 1.47835e-08 1.10751e-11    0.264083
-0.0924009 0.043239 1.48276e-08 1.11265e-11    0.264084
-0.092518 0.0431219 1.48708e-08 1.11767e-11    0.264085
-0.0926364 0.0430035 1.49134e-08 1.12246e-11    0.264086
-0.0927559 0.042884 1.49552e-08 1.12715e-11    0.264087
-0.0928766 0.0427632 1.49963e-08 1.13159e-11    0.264088
-0.0929986 0.0426413 1.50369e-08 1.13575e-11    0.264089
-0.0931217 0.0425182 1.50768e-08 1.13985e-11     0.26409
-0.093246 0.0423939 1.51161e-08 1.14393e-11    0.264091
-0.0933714 0.0422685 1.51549e-08 1.14798e-11    0.264092
-0.093498 0.0421418  1.5193e-08 1.15202e-11    0.264093
-0.0936258 0.042014 1.52277e-08  1.1556e-11    0.264094
-0.0937548 0.0418851 1.52618e-08 1.15917e-11    0.264095
-0.0938849 0.041755 1.52954e-08 1.16271e-11    0.264096
-0.0940162 0.0416237 1.53285e-08 1.16624e-11    0.264097
-0.0941486 0.0414913  1.5361e-08 1.16966e-11    0.264098
-0.0942821 0.0413577 1.53931e-08 1.17302e-11    0.264099
-0.0944168 0.041223 1.54243e-08 1.17635e-11      0.2641
-0.0945527 0.0410872 1.54546e-08 1.17951e-11    0.264101
-0.0946896 0.0409503 1.54842e-08 1.18259e-11    0.264102
-0.0948277 0.0408122 1.55131e-08 1.18558e-11    0.264103
-0.0949669 0.040673 1.55412e-08  1.1884e-11    0.264104
-0.0951071 0.0405327 1.55688e-08 1.19122e-11    0.264105
-0.0952485 0.0403914 1.55957e-08 1.19396e-11    0.264106
-0.0953909 0.0402489 1.56219e-08 1.19668e-11    0.264107
-0.0955344 0.0401054 1.56476e-08 1.19931e-11    0.264108
-0.095679 0.0399608 1.56728e-08 1.20192e-11    0.264109
-0.0958247 0.0398152 1.56974e-08  1.2045e-11     0.26411
-0.0959714 0.0396685 1.57214e-08 1.20699e-11    0.264111
-0.0961191 0.0395208 1.5745e-08 1.2094e-11   0.264112
-0.0962679 0.039372 1.57681e-08 1.21179e-11    0.264113
-0.0964177 0.0392222 1.57908e-08 1.21418e-11    0.264114
-0.0965685 0.0390714  1.5813e-08 1.21656e-11    0.264115
-0.0967203 0.0389195 1.58348e-08 1.21894e-11    0.264116
-0.0968732 0.0387667 1.58561e-08 1.22131e-11    0.264117
-0.097027 0.0386128 1.58758e-08  1.2235e-11    0.264118
-0.0971819 0.038458 1.58951e-08 1.22569e-11    0.264119
-0.0973377 0.0383022 1.59139e-08 1.22787e-11     0.26412
-0.0974945 0.0381454 1.59323e-08 1.23005e-11    0.264121
-0.0976522 0.0379876 1.59503e-08 1.23222e-11    0.264122
-0.097811 0.0378289 1.59678e-08 1.23439e-11    0.264123
-0.0979706 0.0376692 1.59849e-08 1.23655e-11    0.264124
-0.0981313 0.0375086 1.60016e-08  1.2387e-11    0.264125
-0.0982928 0.037347 1.60178e-08 1.24086e-11    0.264126
-0.0984553 0.0371845 1.60336e-08   1.243e-11    0.264127
-0.0986187 0.0370211  1.6049e-08 1.24515e-11    0.264128
-0.0987831 0.0368568  1.6064e-08 1.24728e-11    0.264129
-0.0989483 0.0366915 1.60785e-08 1.24941e-11     0.26413
-0.0991145 0.0365254 1.60926e-08 1.25154e-11    0.264131
-0.0992815 0.0363584 1.61063e-08 1.25366e-11    0.264132
-0.0994494 0.0361904 1.61195e-08 1.25578e-11    0.264133
-0.0996182 0.0360216 1.61324e-08 1.25789e-11    0.264134
-0.0997879 0.0358519 1.61434e-08  1.2602e-11    0.264135
-0.0999585 0.0356814  1.6154e-08 1.26251e-11    0.264136
-0.10013 0.03551 1.6164e-08 1.2648e-11   0.264137
-0.100302 0.0353377 1.61736e-08 1.26708e-11    0.264138
-0.100475 0.0351646 1.61827e-08 1.26936e-11    0.264139
-0.100649 0.0349907 1.61912e-08 1.27163e-11     0.26414
-0.100824 0.0348159 1.61993e-08 1.27389e-11    0.264141
-0.101 0.0346403 1.62069e-08 1.27614e-11    0.264142
-0.101176 0.0344639 1.62141e-08 1.27838e-11    0.264143
-0.101353 0.0342867 1.62207e-08 1.28062e-11    0.264144
-0.101531 0.0341087 1.62268e-08 1.28284e-11    0.264145
-0.10171 0.0339299 1.62325e-08 1.28506e-11    0.264146
-0.10189 0.0337503 1.62376e-08 1.28727e-11    0.264147
-0.10207 0.0335699 1.62423e-08 1.28947e-11    0.264148
-0.102251 0.0333887 1.62465e-08 1.29167e-11    0.264149
-0.102433 0.0332068 1.62509e-08 1.29379e-11     0.26415
-0.102616 0.0330241 1.62547e-08 1.29591e-11    0.264151
-0.102799 0.0328407 1.62581e-08 1.29802e-11    0.264152
-0.102983 0.0326565  1.6261e-08 1.30012e-11    0.264153
-0.103168 0.0324716 1.62635e-08 1.30221e-11    0.264154
-0.103354 0.0322859 1.62655e-08 1.30429e-11    0.264155
-0.10354 0.0320995 1.62671e-08 1.30637e-11    0.264156
-0.103727 0.0319124 1.62682e-08 1.30843e-11    0.264157
-0.103915 0.0317246 1.62688e-08 1.31049e-11    0.264158
-0.104104 0.031536  1.6269e-08 1.31255e-11    0.264159
-0.104293 0.0313468 1.62687e-08 1.31459e-11     0.26416
-0.104483 0.0311569  1.6268e-08 1.31663e-11    0.264161
-0.104674 0.0309663 1.62668e-08 1.31866e-11    0.264162
-0.104865 0.030775 1.62652e-08 1.32068e-11    0.264163
-0.105057 0.030583 1.62632e-08 1.32269e-11    0.264164
-0.10525 0.0303904 1.62607e-08  1.3247e-11    0.264165
-0.105443 0.0301971 1.62577e-08  1.3267e-11    0.264166
-0.105637 0.0300031 1.62543e-08 1.32869e-11    0.264167
-0.105831 0.0298085 1.62505e-08 1.33067e-11    0.264168
-0.106027 0.0296132 1.62462e-08 1.33265e-11    0.264169
-0.106223 0.0294174 1.62415e-08 1.33461e-11     0.26417
-0.106419 0.0292209 1.62364e-08 1.33657e-11    0.264171
-0.106616 0.0290237 1.62308e-08 1.33853e-11    0.264172
-0.106814 0.028826 1.62248e-08 1.34047e-11    0.264173
-0.107012 0.0286276 1.62183e-08 1.34241e-11    0.264174
-0.107211 0.0284286 1.62114e-08 1.34434e-11    0.264175
-0.107411 0.0282291 1.62041e-08 1.34627e-11    0.264176
-0.107611 0.0280289 1.61964e-08 1.34818e-11    0.264177
-0.107812 0.0278281 1.61882e-08 1.35009e-11    0.264178
-0.108013 0.0276268 1.61796e-08   1.352e-11    0.264179
-0.108215 0.0274249  1.6171e-08 1.35389e-11     0.26418
-0.108417 0.0272224 1.61619e-08 1.35578e-11    0.264181
-0.10862 0.0270194 1.61524e-08 1.35767e-11    0.264182
-0.108824 0.0268158 1.61425e-08  1.3595e-11    0.264183
-0.109028 0.0266117 1.61324e-08 1.36128e-11    0.264184
-0.109233 0.026407 1.61219e-08 1.36296e-11    0.264185
-0.109438 0.0262017 1.6111e-08 1.3646e-11   0.264186
-0.109644 0.025996 1.60998e-08 1.36622e-11    0.264187
-0.10985 0.0257897 1.60883e-08 1.36766e-11    0.264188
-0.110057 0.0255829 1.60764e-08   1.369e-11    0.264189
-0.110264 0.0253755 1.60641e-08 1.37033e-11     0.26419
-0.110472 0.0251677 1.60515e-08 1.37152e-11    0.264191
-0.110681 0.0249594 1.60384e-08  1.3726e-11    0.264192
-0.110889 0.0247505 1.6025e-08 1.3736e-11   0.264193
-0.111099 0.0245412 1.60111e-08 1.37459e-11    0.264194
-0.111309 0.0243313 1.59969e-08 1.37589e-11    0.264195
-0.111519 0.024121 1.59824e-08 1.37719e-11    0.264196
-0.11173 0.0239102 1.59675e-08 1.37787e-11    0.264197
-0.111941 0.023699 1.59522e-08 1.37845e-11    0.264198
-0.112153 0.0234873 1.59365e-08 1.37906e-11    0.264199
-0.112365 0.0232751 1.59203e-08 1.37969e-11      0.2642
-0.112577 0.0230624 1.59035e-08 1.38035e-11    0.264201
-0.112791 0.0228493 1.58862e-08 1.38104e-11    0.264202
-0.113004 0.0226358 1.58683e-08 1.38179e-11    0.264203
-0.113218 0.0224218 1.58499e-08 1.38283e-11    0.264204
-0.113432 0.0222074 1.58307e-08  1.3839e-11    0.264205
-0.113647 0.0219926 1.58109e-08 1.38463e-11    0.264206
-0.113863 0.0217773 1.57878e-08   1.385e-11    0.264207
-0.114078 0.0215616 1.57638e-08 1.38549e-11    0.264208
-0.114294 0.0213455 1.57387e-08 1.38603e-11    0.264209
-0.114511 0.021129 1.57125e-08 1.38656e-11     0.26421
-0.114728 0.0209121 1.56851e-08  1.3871e-11    0.264211
-0.114945 0.0206948 1.56566e-08 1.38764e-11    0.264212
-0.115163 0.020477 1.56271e-08 1.38846e-11    0.264213
-0.115381 0.020259 1.55965e-08 1.38927e-11    0.264214
-0.115599 0.0200405 1.55647e-08 1.39023e-11    0.264215
-0.115818 0.0198216 1.55317e-08 1.39025e-11    0.264216
-0.116038 0.0196024 1.54973e-08 1.39033e-11    0.264217
-0.116257 0.0193828 1.54615e-08 1.39055e-11    0.264218
-0.116477 0.0191628 1.54242e-08 1.39077e-11    0.264219
-0.116697 0.0189425 1.53854e-08 1.39098e-11     0.26422
-0.116918 0.0187218 1.53452e-08 1.39058e-11    0.264221
-0.117139 0.0185007 1.53036e-08 1.39019e-11    0.264222
-0.117361 0.0182794 1.52606e-08 1.38984e-11    0.264223
-0.117582 0.0180576 1.52162e-08 1.38954e-11    0.264224
-0.117804 0.0178356 1.51703e-08 1.38928e-11    0.264225
-0.118027 0.0176132 1.51227e-08 1.38926e-11    0.264226
-0.118249 0.0173905 1.50736e-08 1.38868e-11    0.264227
-0.118472 0.0171674 1.50227e-08 1.38836e-11    0.264228
-0.118696 0.016944 1.49699e-08 1.38803e-11    0.264229
-0.11892 0.0167204 1.49151e-08 1.38778e-11     0.26423
-0.119143 0.0164964 1.48584e-08 1.38565e-11    0.264231
-0.119368 0.0162721 1.47995e-08 1.38363e-11    0.264232
-0.119592 0.0160475 1.47385e-08 1.38162e-11    0.264233
-0.119817 0.0158226 1.46752e-08 1.37955e-11    0.264234
-0.120042 0.0155974 1.4625e-08 1.3794e-11   0.264235
-0.120268 0.0153719 1.45788e-08 1.37918e-11    0.264236
-0.120494 0.0151462  1.4531e-08 1.37904e-11    0.264237
-0.12072 0.0149201 1.44815e-08 1.37904e-11    0.264238
-0.120946 0.0146938 1.44304e-08 1.37759e-11    0.264239
-0.121173 0.0144672 1.43776e-08 1.37609e-11     0.26424
-0.121399 0.0142404  1.4323e-08 1.37465e-11    0.264241
-0.121627 0.0140133 1.42664e-08 1.37326e-11    0.264242
-0.121854 0.0137859 1.42078e-08 1.37202e-11    0.264243
-0.122082 0.0135583 1.41473e-08 1.37089e-11    0.264244
-0.122309 0.0133304 1.40844e-08 1.36998e-11    0.264245
-0.122538 0.0131023 1.40189e-08  1.3693e-11    0.264246
-0.122766 0.0128739 1.39506e-08 1.36843e-11    0.264247
-0.122995 0.0126453 1.38796e-08 1.36738e-11    0.264248
-0.123223 0.0124165 1.38053e-08 1.36627e-11    0.264249
-0.123452 0.0121874 1.37277e-08 1.36516e-11     0.26425
-0.123682 0.0119581 1.36468e-08 1.36397e-11    0.264251
-0.123911 0.0117285 1.35621e-08 1.36302e-11    0.264252
-0.124141 0.0114988 1.34737e-08 1.36113e-11    0.264253
-0.124371 0.0112688 1.33817e-08 1.35747e-11    0.264254
-0.124601 0.0110387 1.32857e-08 1.35307e-11    0.264255
-0.124832 0.0108083 1.31856e-08 1.34875e-11    0.264256
-0.125062 0.0105777 1.30813e-08 1.34257e-11    0.264257
-0.125293 0.0103469 1.29717e-08 1.33717e-11    0.264258
-0.125524 0.0101159 1.28569e-08 1.33254e-11    0.264259
-0.125755 0.00988475 1.27362e-08 1.32764e-11     0.26426
-0.125986 0.00965338 1.26088e-08 1.32063e-11    0.264261
-0.126218 0.00942183 1.24735e-08 1.31414e-11    0.264262
-0.12645 0.00919009 1.23303e-08 1.30821e-11    0.264263
-0.126682 0.00895817 1.21767e-08  1.3025e-11    0.264264
-0.126914 0.00872608 1.20121e-08 1.29666e-11    0.264265
-0.127146 0.00849381 1.18363e-08 1.28434e-11    0.264266
-0.127378 0.00826138 1.16492e-08 1.26962e-11    0.264267
-0.127611 0.00802878 1.14491e-08 1.25487e-11    0.264268
-0.127844 0.00779602 1.12302e-08 1.24249e-11    0.264269
-0.128077 0.0075631 1.09922e-08  1.2276e-11     0.26427
-0.12831 0.00733002 1.07349e-08 1.21068e-11    0.264271
-0.128543 0.00709679 1.04521e-08 1.19098e-11    0.264272
-0.128776 0.00686342 1.01373e-08 1.16912e-11    0.264273
-0.12901 0.00662989 9.78085e-09 1.15251e-11    0.264274
-0.129244 0.00639623 9.38218e-09 1.13954e-11    0.264275
-0.129477 0.00616243 8.93385e-09 1.12272e-11    0.264276
-0.129711 0.00592849 8.43059e-09 1.09832e-11    0.264277
-0.129945 0.00569442 7.86551e-09  1.0675e-11    0.264278
-0.13018 0.00546022 7.23881e-09 1.03152e-11    0.264279
-0.130414 0.00522589 6.53952e-09 9.82971e-12     0.26428
-0.130648 0.00499144 5.76216e-09 9.21264e-12    0.264281
-0.130883 0.00475688 4.89919e-09 8.49602e-12    0.264282
-0.131118 0.00452219 3.87001e-09 7.62495e-12    0.264283
-0.131352 0.00428739 2.62808e-09 6.19946e-12    0.264284
-0.131587 0.00405248 1.11497e-09 3.76444e-12    0.264285
-0.131822 0.00381747 -7.74256e-10  6.17968e-13     0.264286
-0.132058 0.00358235 -4.07902e-09 -2.66027e-12     0.264287
-0.132293 0.00334713  -9.0768e-09 -5.57357e-12     0.264288
-0.132528 0.00311181 -1.69406e-08 -7.33037e-12     0.264289
-0.132763 0.00287641 -3.39877e-08 -1.48263e-11      0.26429
-0.132999 0.00264093 -6.55046e-08 -2.66971e-11     0.264291
-0.133234 0.00240537 -1.16241e-07 -4.00751e-11     0.264292
-0.13347 0.00216976 -1.93033e-07  -5.3242e-11     0.264293
-0.133706 0.00193408 -3.02002e-07 -6.17984e-11     0.264294
-0.133942 0.00169836 -4.48658e-07 -6.44875e-11     0.264295
-0.134177 0.0014626 -6.41167e-07 -6.24174e-11     0.264296
-0.134413 0.00122682 -8.90162e-07 -6.03458e-11     0.264297
-0.134649 0.000991027 -1.20623e-06 -5.82704e-11     0.264298
-0.134885 0.000755233 -1.59989e-06 -5.61976e-11     0.264299
-0.13512 0.000519451 -2.08164e-06 -5.41242e-11       0.2643
-0.135356 0.000283694 -2.66191e-06 -5.20534e-11     0.264301
-0.135592 4.79745e-05 -3.35107e-06 -4.99755e-11     0.264303
-0.135828 -0.000187696 -4.15946e-06 -4.78924e-11     0.264304
-0.136063 -0.000423306 -5.09735e-06 -4.58128e-11     0.264305
-0.136299 -0.000658843 -6.17498e-06 -4.37492e-11     0.264306
-0.136534 -0.000894295  -7.4025e-06 -4.16746e-11     0.264307
-0.13677 -0.00112968 -8.76389e-06 -3.84725e-11     0.264308
-0.137005 -0.00136497   -1.027e-05 -3.52052e-11      0.26431
-0.13724 -0.00160017 -1.19307e-05 -3.19278e-11     0.264311
-0.137475 -0.00183526 -1.37562e-05 -2.86406e-11     0.264312
-0.13771 -0.00207023 -1.57563e-05 -2.53439e-11     0.264313
-0.137945 -0.00230507 -1.79411e-05 -2.20497e-11     0.264315
-0.13818 -0.00253977 -2.03202e-05 -1.87733e-11     0.264316
-0.138414 -0.00277431 -2.29034e-05 -1.54658e-11     0.264318
-0.138649 -0.00300869 -2.57007e-05 -1.21826e-11     0.264319
-0.138883 -0.00324289 -2.87215e-05 -8.91371e-12      0.26432
-0.139117 -0.00347691 -3.19756e-05 -5.66325e-12     0.264322
-0.139351 -0.00371073 -3.54725e-05  -2.4173e-12     0.264324
-0.139584 -0.00394434 -3.92217e-05  8.02538e-13     0.264325
-0.139818 -0.00417773 -4.32327e-05   3.9913e-12     0.264327
-0.140051 -0.00441088 -4.75149e-05  7.12134e-12     0.264328
-0.140284 -0.0046438 -5.20778e-05  1.02079e-11      0.26433
-0.140516 -0.00487647 -5.69305e-05  1.31944e-11     0.264332
-0.140749 -0.00510887 -6.20823e-05  1.61757e-11     0.264334
-0.140981 -0.005341 -6.75424e-05  1.90376e-11     0.264335
-0.141213 -0.00557284  -7.332e-05 2.18266e-11    0.264337
-0.141444 -0.0058044 -7.94241e-05  2.44397e-11     0.264339
-0.141676 -0.00603565 -8.58638e-05  2.69259e-11     0.264341
-0.141906 -0.00626658 -9.2648e-05 2.93442e-11    0.264343
-0.142137 -0.0064972 -9.97856e-05  3.15777e-11     0.264345
-0.142367 -0.00672747 -0.000107286    3.361e-11     0.264348
-0.142597 -0.00695741 -0.000115157  3.53419e-11      0.26435
-0.142827 -0.00718699 -0.000123407  3.69199e-11     0.264352
-0.143056 -0.00741621 -0.000132047  3.43294e-11     0.264354
-0.143285 -0.00764505 -0.000141083   2.0658e-11     0.264357
-0.143513 -0.00787352 -0.000150525 -4.72514e-12     0.264359
-0.143741 -0.00810159 -0.000160382 -4.25899e-11     0.264362
-0.143969 -0.00832926 -0.000170661 -9.35512e-11     0.264364
-0.144196 -0.00855652 -0.000181371 -1.58301e-10     0.264367
-0.144423 -0.00878336 -0.000192521 -2.37618e-10      0.26437
-0.14465 -0.00900977 -0.000204118 -3.32239e-10     0.264373
-0.144876 -0.00923575 -0.000216171 -4.42918e-10     0.264375
-0.145101 -0.00946128 -0.000228689 -5.70507e-10     0.264378
-0.145326 -0.00968635 -0.000241678 -7.15491e-10     0.264381
-0.145551 -0.00991096 -0.000255148 -8.79319e-10     0.264384
-0.145775 -0.0101351 -0.000269106 -1.06235e-09     0.264388
-0.145999 -0.0103587 -0.00028356 -1.2656e-09    0.264391
-0.146222 -0.0105819 -0.000298518 -1.48997e-09     0.264394
-0.146444 -0.0108046 -0.000313989 -1.73661e-09     0.264397
-0.146667 -0.0110267 -0.000329978  -2.0062e-09     0.264401
-0.146888 -0.0112484 -0.000346495 -2.29997e-09     0.264404
-0.147109 -0.0114695 -0.000363547 -2.61869e-09     0.264408
-0.14733 -0.0116901 -0.000381142 -2.96368e-09     0.264412
-0.14755 -0.0119101 -0.000399287 -3.33574e-09     0.264416
-0.14777 -0.0121296 -0.000417989 -3.73604e-09     0.264419
-0.147989 -0.0123486 -0.000437256 -4.16541e-09     0.264423
-0.148207 -0.012567 -0.000457095 -4.62539e-09     0.264427
-0.148425 -0.0127848 -0.000477514   -5.117e-09     0.264431
-0.148642 -0.013002  -0.00049852 -5.64124e-09     0.264436
-0.148859 -0.0132187  -0.00052012 -6.19954e-09      0.26444
-0.149075 -0.0134348  -0.00054232 -6.79334e-09     0.264444
-0.14929 -0.0136502 -0.000565129 -7.42347e-09     0.264449
-0.149505 -0.0138651 -0.000588553 -8.09157e-09     0.264453
-0.149719 -0.0140793 -0.000612599 -8.79864e-09     0.264458
-0.149933 -0.0142929 -0.000637274 -9.54625e-09     0.264463
-0.150146 -0.0145059 -0.000662585 -1.03356e-08     0.264468
-0.150358 -0.0147183 -0.000688538 -1.11684e-08     0.264473
-0.15057 -0.01493 -0.000715141 -1.20458e-08     0.264478
-0.150781 -0.0151411 -0.000742399 -1.29698e-08     0.264483
-0.150991 -0.0153515  -0.00077032 -1.39412e-08     0.264488
-0.151201 -0.0155612 -0.000798909 -1.49619e-08     0.264493
-0.15141 -0.0157703 -0.000828174 -1.60333e-08     0.264499
-0.151619 -0.0159787 -0.000858121 -1.71574e-08     0.264504
-0.151826 -0.0161864 -0.000888756 -1.83355e-08      0.26451
-0.152033 -0.0163935 -0.000920085  -1.9569e-08     0.264515
-0.15224 -0.0165998 -0.000952115 -2.08603e-08     0.264521
-0.152445 -0.0168055 -0.000984852 -2.22107e-08     0.264527
-0.15265 -0.0170104   -0.0010183 -2.36223e-08     0.264533
-0.152855 -0.0172147  -0.00105247 -2.50966e-08     0.264539
-0.153058 -0.0174182  -0.00108736 -2.66351e-08     0.264546
-0.153261 -0.017621  -0.00112299 -2.82398e-08     0.264552
-0.153463 -0.0178231  -0.00115935 -2.99131e-08     0.264558
-0.153664 -0.0180244  -0.00119645 -3.16564e-08     0.264565
-0.153865 -0.018225 -0.00123431 -3.3472e-08    0.264571
-0.154065 -0.0184249  -0.00127291 -3.53618e-08     0.264578
-0.154264 -0.018624  -0.00131228 -3.73284e-08     0.264585
-0.154462 -0.0188224  -0.00135241 -3.93726e-08     0.264592
-0.15466 -0.01902  -0.00139331 -4.14974e-08     0.264599
-0.154857 -0.0192168  -0.00143499 -4.37051e-08     0.264606
-0.155053 -0.0194129  -0.00147745 -4.59976e-08     0.264614
-0.155248 -0.0196082   -0.0015207 -4.83773e-08     0.264621
-0.155443 -0.0198028  -0.00156474 -5.08459e-08     0.264628
-0.155637 -0.0199965  -0.00160958 -5.34065e-08     0.264636
-0.155829 -0.0201895  -0.00165522 -5.60608e-08     0.264644
-0.156022 -0.0203816  -0.00170167 -5.88117e-08     0.264652
-0.156213 -0.020573  -0.00174893 -6.16613e-08     0.264659
-0.156404 -0.0207636  -0.00179701 -6.46125e-08     0.264667
-0.156593 -0.0209534  -0.00184591 -6.76672e-08     0.264676
-0.156782 -0.0211424  -0.00189564 -7.08284e-08     0.264684
-0.156971 -0.0213305   -0.0019462 -7.40991e-08     0.264692
-0.157158 -0.0215179  -0.00199761 -7.74809e-08     0.264701
-0.157344 -0.0217044 -0.00204985 -8.0978e-08    0.264709
-0.15753 -0.0218901  -0.00210294 -8.45918e-08     0.264718
-0.157715 -0.022075  -0.00215689 -8.83251e-08     0.264727
-0.157899 -0.0222591  -0.00221169 -9.21822e-08     0.264736
-0.158082 -0.0224423  -0.00226735 -9.61642e-08     0.264745
-0.158265 -0.0226247  -0.00232388 -1.00275e-07     0.264754
-0.158446 -0.0228062  -0.00238127 -1.04518e-07     0.264763
-0.158627 -0.022987  -0.00243955 -1.08895e-07     0.264773
-0.158807 -0.0231668  -0.0024987 -1.1341e-07    0.264782
-0.158986 -0.0233458  -0.00255874 -1.18065e-07     0.264792
-0.159164 -0.023524  -0.00261966 -1.22865e-07     0.264801
-0.159341 -0.0237013  -0.00268148 -1.27812e-07     0.264811
-0.159518 -0.0238778  -0.00274419 -1.32909e-07     0.264821
-0.159693 -0.0240534  -0.00280781 -1.38161e-07     0.264831
